ID_CLIENTE,EDAD,EXPERIENCIA_LABORAL,INGRESOS_ANUALES_USD,CODIGO_POSTAL,INTEGRANTES_FAMILIA,PROMEDIO_GASTO_TARJETA,NIVEL_EDUCATIVO,VALOR_HIPOTECA,ACEPTO_CREDITO?,TIENE_INVERSIONES?,USA_HOME_BANKING?
ID_CLIENTE_2758,63,38,50000,93943,2,"2,8",Secundario Incompleto,205,No,No,No
ID_CLIENTE_2759,62,36,35000,94501,2,"0,7",Universitario Completo,0,No,Si,No
ID_CLIENTE_2760,59,33,64000,95617,3,"0,3",Secundario Completo,0,No,No,No
ID_CLIENTE_2761,32,7,49000,94080,3,"2,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2762,35,8,44000,95045,4,"1,0",Secundario Completo,192,No,No,No
ID_CLIENTE_2763,56,31,65000,93403,2,"3,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2764,55,31,13000,93943,4,"0,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2765,31,5,84000,91320,1,"2,9",Universitario Completo,105,No,No,No
ID_CLIENTE_2766,54,29,28000,92093,4,"0,2",Secundario Completo,101,No,No,Si
ID_CLIENTE_2767,58,32,108000,95123,3,"4,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2768,48,24,59000,90401,1,"0,0",Secundario Incompleto,144,No,No,Si
ID_CLIENTE_2769,48,22,163000,95819,1,"2,4",Secundario Incompleto,396,No,No,Si
ID_CLIENTE_2770,33,9,183000,91320,2,"8,8",Universitario Completo,582,Si,No,Si
ID_CLIENTE_2771,36,6,69000,90024,4,"4,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_2772,41,16,115000,92333,1,"7,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2773,55,31,130000,92646,4,"6,5",Secundario Incompleto,0,Si,No,No
ID_CLIENTE_2774,63,37,185000,94309,2,"7,9",Secundario Completo,358,Si,No,Si
ID_CLIENTE_2775,53,29,118000,94066,2,"0,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2776,38,13,163000,95039,1,"4,1",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2777,46,20,140000,93106,2,"6,3",Secundario Incompleto,380,No,No,Si
ID_CLIENTE_2778,59,33,91000,94122,2,"0,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_2779,56,31,61000,92646,4,"1,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_2780,59,35,168000,95521,4,"4,1",Secundario Completo,0,Si,No,Si
ID_CLIENTE_2781,39,13,69000,90630,3,"0,9",Secundario Completo,0,No,No,No
ID_CLIENTE_2782,47,21,22000,92037,1,"0,2",Secundario Incompleto,104,No,No,No
ID_CLIENTE_2783,47,22,53000,92691,1,"0,3",Secundario Incompleto,213,No,No,No
ID_CLIENTE_2784,53,26,25000,92123,2,"1,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_2785,36,9,115000,91765,4,"2,2",Secundario Completo,0,Si,No,No
ID_CLIENTE_2786,34,9,31000,92521,4,"1,1",Universitario Completo,85,No,Si,Si
ID_CLIENTE_2787,36,10,83000,94705,1,"2,8",Universitario Completo,0,No,No,No
ID_CLIENTE_2788,60,34,152000,92807,2,"6,9",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2789,45,20,30000,96003,1,"0,1",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2790,27,3,34000,90065,1,"0,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_2791,47,22,44000,95821,1,"1,4",Universitario Completo,0,No,No,Si
ID_CLIENTE_2792,44,20,182000,94710,2,"7,6",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2793,54,30,44000,95616,3,"1,5",Secundario Incompleto,117,No,No,Si
ID_CLIENTE_2794,57,33,122000,94301,2,"6,0",Secundario Incompleto,153,No,Si,Si
ID_CLIENTE_2795,52,26,35000,94550,4,"1,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2796,51,25,91000,92407,1,"0,8",Universitario Completo,0,No,No,No
ID_CLIENTE_2797,57,32,30000,94024,2,"2,0",Secundario Completo,0,No,No,No
ID_CLIENTE_2798,65,39,53000,94608,1,"2,5",Universitario Completo,0,No,No,Si
ID_CLIENTE_2799,58,33,28000,94720,1,"0,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_2800,64,39,85000,94720,4,"3,4",Secundario Completo,200,No,No,Si
ID_CLIENTE_2801,52,26,28000,93907,2,"0,7",Secundario Completo,90,No,No,Si
ID_CLIENTE_2802,58,34,41000,91016,4,"0,4",Secundario Incompleto,177,No,No,Si
ID_CLIENTE_2803,52,22,154000,90650,1,"5,0",Universitario Completo,0,Si,Si,Si
ID_CLIENTE_2804,43,18,41000,92831,1,"0,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_2805,56,32,33000,95014,3,"1,5",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2806,37,12,182000,94523,3,"5,8",Universitario Completo,0,Si,No,Si
ID_CLIENTE_2807,53,27,59000,90740,2,"0,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_2808,27,2,129000,90009,2,"3,3",Secundario Incompleto,0,No,Si,No
ID_CLIENTE_2809,53,27,35000,94583,3,"0,9",Universitario Completo,136,No,No,Si
ID_CLIENTE_2810,42,16,185000,94705,3,"2,2",Secundario Completo,0,Si,Si,Si
ID_CLIENTE_2811,58,34,45000,93943,4,"1,3",Secundario Completo,201,No,No,No
ID_CLIENTE_2812,36,12,62000,94065,4,"0,1",Secundario Completo,145,No,No,No
ID_CLIENTE_2813,53,28,183000,96008,3,"8,2",Universitario Completo,467,Si,No,Si
ID_CLIENTE_2814,48,22,14000,94303,2,"0,1",Universitario Completo,0,No,No,Si
ID_CLIENTE_2815,54,28,53000,94002,1,"2,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_2816,26,1,48000,94019,3,"2,6",Universitario Completo,169,No,No,No
ID_CLIENTE_2817,50,26,128000,92780,2,"0,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2818,31,7,105000,94025,1,"4,0",Secundario Incompleto,331,No,No,Si
ID_CLIENTE_2819,35,9,40000,93943,3,"0,9",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2820,63,37,10000,90095,2,"0,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2821,29,4,102000,90245,2,"3,3",Secundario Incompleto,303,No,No,No
ID_CLIENTE_2822,57,32,31000,94143,3,"0,1",Secundario Completo,0,No,No,Si
ID_CLIENTE_2823,30,5,30000,90245,4,"0,8",Secundario Incompleto,158,No,No,Si
ID_CLIENTE_2824,33,7,21000,90095,1,"0,6",Universitario Completo,0,No,Si,No
ID_CLIENTE_2825,62,36,44000,92867,2,"0,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2826,35,10,48000,95060,1,"2,5",Universitario Completo,164,No,No,Si
ID_CLIENTE_2827,37,11,21000,94604,3,"0,2",Secundario Completo,0,No,No,Si
ID_CLIENTE_2828,37,11,84000,90266,4,"2,2",Secundario Completo,0,No,No,Si
ID_CLIENTE_2829,35,10,64000,94306,3,"0,7",Secundario Completo,230,No,No,Si
ID_CLIENTE_2830,35,9,82000,94720,1,"2,5",Secundario Incompleto,138,No,No,No
ID_CLIENTE_2831,59,35,39000,95616,4,"1,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2832,53,27,45000,90405,2,"0,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_2833,45,21,133000,92056,4,"5,7",Universitario Completo,0,Si,No,Si
ID_CLIENTE_2834,46,22,152000,90009,2,"1,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2835,40,16,12000,90033,1,"1,0",Secundario Incompleto,91,No,Si,No
ID_CLIENTE_2836,42,16,32000,94112,3,"1,5",Secundario Incompleto,149,No,No,Si
ID_CLIENTE_2837,25,1,74000,94085,4,"2,6",Secundario Incompleto,204,No,No,No
ID_CLIENTE_2838,39,14,54000,92037,2,"1,1",Secundario Completo,159,No,No,No
ID_CLIENTE_2839,30,6,181000,94542,3,"4,1",Secundario Completo,0,Si,No,Si
ID_CLIENTE_2840,58,33,75000,90034,2,"0,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_2841,41,15,95000,91101,3,"0,1",Secundario Incompleto,240,No,Si,No
ID_CLIENTE_2842,37,11,190000,94305,4,"7,3",Secundario Completo,565,Si,No,Si
ID_CLIENTE_2843,36,11,90000,94709,1,"2,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2844,27,3,20000,95616,4,"1,0",Secundario Incompleto,134,No,No,Si
ID_CLIENTE_2845,60,34,64000,95014,3,"2,2",Universitario Completo,0,No,No,No
ID_CLIENTE_2846,62,36,85000,90019,2,"1,7",Universitario Completo,98,No,No,No
ID_CLIENTE_2847,67,43,105000,93711,4,"1,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_2848,44,18,21000,90840,1,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2849,24,-1,78000,94720,2,"1,8",Secundario Completo,0,No,No,No
ID_CLIENTE_2850,45,21,158000,94085,2,"6,67",Secundario Incompleto,132,No,No,Si
ID_CLIENTE_2851,58,34,125000,94720,1,"4,3",Secundario Incompleto,219,No,No,No
ID_CLIENTE_2852,61,36,81000,95449,3,"1,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_2853,54,29,183000,93105,1,"8,1",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2854,28,3,54000,94550,4,"0,6",Secundario Completo,0,No,No,Si
ID_CLIENTE_2855,49,24,79000,94025,4,"3,6",Universitario Completo,212,No,No,Si
ID_CLIENTE_2856,35,11,38000,91706,1,"1,5",Secundario Completo,136,No,No,Si
ID_CLIENTE_2857,36,10,172000,94704,4,"1,0",Secundario Completo,295,Si,No,Si
ID_CLIENTE_2858,34,8,184000,93106,3,"7,5",Secundario Incompleto,0,Si,No,No
ID_CLIENTE_2859,36,11,158000,95054,2,"7,8",Secundario Incompleto,114,No,No,Si
ID_CLIENTE_2860,35,11,188000,94596,1,"0,9",Universitario Completo,282,Si,No,Si
ID_CLIENTE_2861,27,2,20000,95064,4,"0,5",Universitario Completo,0,No,No,Si
ID_CLIENTE_2862,42,18,60000,92677,4,"0,2",Universitario Completo,151,No,No,No
ID_CLIENTE_2863,65,39,113000,92096,4,"2,4",Universitario Completo,0,No,No,Si
ID_CLIENTE_2864,29,5,70000,93101,4,"0,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2865,65,41,84000,95762,2,"0,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_2866,59,33,23000,94002,2,"0,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_2867,46,22,141000,90089,2,"3,3",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_2868,59,33,110000,90007,3,"4,4",Secundario Incompleto,264,No,No,Si
ID_CLIENTE_2869,52,26,31000,94923,4,"1,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2870,60,35,22000,92660,1,"1,3",Secundario Incompleto,80,No,No,No
ID_CLIENTE_2871,43,17,91000,95134,1,"5,2",Secundario Incompleto,0,No,Si,No
ID_CLIENTE_2872,65,39,82000,94131,4,"2,4",Universitario Completo,252,No,No,Si
ID_CLIENTE_2873,50,26,23000,92630,1,"0,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2874,48,23,35000,93943,1,"0,1",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_2875,49,25,114000,91380,1,"2,5",Universitario Completo,0,Si,No,Si
ID_CLIENTE_2876,58,33,18000,94402,3,"0,1",Secundario Completo,0,No,No,Si
ID_CLIENTE_2877,24,-2,80000,91107,2,"1,6",Universitario Completo,238,No,No,No
ID_CLIENTE_2878,58,32,74000,95817,2,"2,3",Universitario Completo,0,No,No,No
ID_CLIENTE_2879,45,19,122000,94590,4,"4,1",Secundario Completo,0,Si,No,Si
ID_CLIENTE_2880,42,15,73000,94545,3,"2,33",Secundario Completo,0,No,No,No
ID_CLIENTE_2881,64,40,40000,96064,2,"1,1",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2882,49,25,55000,92103,4,"0,1",Universitario Completo,0,No,No,Si
ID_CLIENTE_2883,55,31,69000,90089,1,"2,7",Secundario Completo,0,No,Si,No
ID_CLIENTE_2884,40,14,92000,90024,4,"1,4",Secundario Completo,0,No,No,Si
ID_CLIENTE_2885,28,2,48000,93943,4,"2,1",Universitario Completo,0,No,No,Si
ID_CLIENTE_2886,57,31,113000,91711,4,"0,6",Universitario Completo,327,Si,No,Si
ID_CLIENTE_2887,50,25,58000,93940,1,"1,3",Secundario Completo,0,No,No,Si
ID_CLIENTE_2888,40,16,109000,94025,2,"2,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2889,55,28,39000,94542,3,"1,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_2890,53,29,33000,94591,3,"1,9",Secundario Completo,144,No,No,No
ID_CLIENTE_2891,48,24,18000,94304,4,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2892,59,33,63000,90044,1,"1,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2893,58,32,43000,92093,1,"2,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_2894,38,14,70000,94022,4,"2,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_2895,49,25,19000,94545,1,"0,9",Universitario Completo,0,No,No,No
ID_CLIENTE_2896,60,36,39000,94501,4,"1,3",Secundario Completo,140,No,No,Si
ID_CLIENTE_2897,54,28,81000,94720,3,"0,8",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2898,28,2,34000,92161,4,"1,3",Universitario Completo,0,No,No,No
ID_CLIENTE_2899,27,1,140000,91711,1,"5,9",Secundario Completo,175,Si,Si,Si
ID_CLIENTE_2900,42,18,114000,94305,1,"0,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2901,52,28,55000,91320,2,"3,2",Universitario Completo,151,No,No,No
ID_CLIENTE_2902,54,30,21000,95351,1,"0,1",Secundario Completo,76,No,No,Si
ID_CLIENTE_2903,56,30,50000,94022,4,"2,8",Secundario Completo,0,No,Si,Si
ID_CLIENTE_2904,58,34,41000,95833,3,"1,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2905,56,32,190000,90032,3,"2,2",Secundario Incompleto,0,Si,No,Si
ID_CLIENTE_2906,64,40,8000,94110,2,"0,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_2907,35,8,55000,92870,2,"1,67",Secundario Completo,0,No,No,Si
ID_CLIENTE_2908,45,20,40000,91763,2,"1,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2909,57,32,22000,95616,3,"0,1",Secundario Completo,0,No,No,Si
ID_CLIENTE_2910,35,8,44000,94590,2,"1,67",Secundario Completo,0,No,Si,No
ID_CLIENTE_2911,46,22,102000,95039,3,"4,5",Universitario Completo,0,Si,No,Si
ID_CLIENTE_2912,30,4,54000,93033,4,"1,8",Universitario Completo,235,No,No,Si
ID_CLIENTE_2913,44,20,130000,90291,4,"3,2",Secundario Completo,0,Si,No,No
ID_CLIENTE_2914,39,12,75000,94501,3,"2,33",Secundario Completo,0,No,No,Si
ID_CLIENTE_2915,42,18,42000,95929,2,"1,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2916,34,9,133000,92110,1,"3,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2917,46,20,40000,92037,1,"1,2",Secundario Completo,0,No,No,Si
ID_CLIENTE_2918,55,31,34000,94305,3,"1,5",Secundario Incompleto,101,No,No,Si
ID_CLIENTE_2919,28,3,142000,93727,1,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2920,35,10,64000,94542,3,"2,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2921,60,35,44000,94720,2,"1,6",Universitario Completo,170,No,No,Si
ID_CLIENTE_2922,50,24,95000,91401,1,"0,3",Secundario Incompleto,262,No,No,Si
ID_CLIENTE_2923,52,26,49000,90011,1,"1,4",Universitario Completo,0,No,No,Si
ID_CLIENTE_2924,51,27,12000,91007,2,"0,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2925,51,26,98000,90024,1,"1,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_2926,59,35,42000,91711,4,"0,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2927,53,28,44000,92152,2,"0,6",Universitario Completo,0,No,No,Si
ID_CLIENTE_2928,43,17,124000,94117,1,"5,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2929,31,6,175000,95005,2,"6,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2930,32,6,22000,94061,4,"0,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2931,41,17,78000,95929,4,"2,67",Secundario Incompleto,99,No,No,Si
ID_CLIENTE_2932,31,4,54000,91741,2,"1,0",Secundario Completo,109,No,No,No
ID_CLIENTE_2933,41,16,154000,92407,1,"7,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2934,47,22,42000,95820,3,"2,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_2935,37,13,195000,91763,2,"6,5",Secundario Incompleto,635,No,No,Si
ID_CLIENTE_2936,53,23,80000,93023,1,"3,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_2937,49,22,81000,94301,3,"2,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_2938,62,36,89000,94022,2,"2,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2939,33,9,61000,93943,3,"2,6",Secundario Completo,0,No,No,Si
ID_CLIENTE_2940,54,24,25000,90016,4,"0,4",Universitario Completo,0,No,No,No
ID_CLIENTE_2941,27,3,43000,90245,3,"0,1",Secundario Completo,163,No,No,Si
ID_CLIENTE_2942,60,35,122000,92606,1,"2,6",Secundario Incompleto,352,No,No,No
ID_CLIENTE_2943,29,5,160000,90405,1,"4,3",Secundario Incompleto,385,No,No,Si
ID_CLIENTE_2944,56,32,83000,91320,4,"1,6",Secundario Completo,0,No,No,No
ID_CLIENTE_2945,55,30,79000,92182,2,"0,0",Universitario Completo,0,No,No,No
ID_CLIENTE_2946,45,19,30000,94305,3,"0,5",Secundario Completo,0,No,No,Si
ID_CLIENTE_2947,33,9,145000,94110,1,"4,3",Secundario Incompleto,437,No,No,Si
ID_CLIENTE_2948,45,21,151000,90024,2,"3,3",Secundario Incompleto,328,No,No,No
ID_CLIENTE_2949,44,18,14000,94720,2,"0,1",Universitario Completo,98,No,No,No
ID_CLIENTE_2950,37,11,19000,95054,3,"0,2",Secundario Completo,0,No,No,Si
ID_CLIENTE_2951,42,16,55000,95820,1,"0,7",Universitario Completo,135,No,No,Si
ID_CLIENTE_2952,26,2,132000,94720,2,"2,4",Universitario Completo,0,Si,No,No
ID_CLIENTE_2953,33,8,182000,94065,1,"8,6",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2954,61,36,78000,91330,3,"0,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2955,31,7,42000,95822,1,"2,4",Secundario Completo,0,No,No,Si
ID_CLIENTE_2956,54,29,44000,95518,2,"2,3",Universitario Completo,187,No,No,Si
ID_CLIENTE_2957,62,38,195000,91125,4,"5,2",Universitario Completo,522,Si,No,Si
ID_CLIENTE_2958,61,36,53000,92717,3,"0,5",Secundario Completo,0,No,No,Si
ID_CLIENTE_2959,66,41,65000,92612,3,"2,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2960,38,12,43000,94305,4,"0,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2961,55,29,38000,90035,4,"1,5",Universitario Completo,0,No,No,No
ID_CLIENTE_2962,60,36,50000,95741,1,"1,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_2963,23,-2,81000,91711,2,"1,8",Secundario Completo,0,No,No,No
ID_CLIENTE_2964,29,3,41000,94588,1,"1,9",Universitario Completo,0,No,No,Si
ID_CLIENTE_2965,35,10,73000,93943,3,"2,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2966,53,27,31000,91605,2,"0,4",Universitario Completo,104,No,No,No
ID_CLIENTE_2967,32,7,84000,91320,3,"0,6",Secundario Completo,0,No,No,Si
ID_CLIENTE_2968,38,14,95000,94109,2,"1,9",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2969,44,18,162000,90840,4,"1,3",Secundario Incompleto,301,Si,No,No
ID_CLIENTE_2970,43,18,60000,95039,2,"2,2",Universitario Completo,115,No,No,No
ID_CLIENTE_2971,54,30,121000,95039,2,"1,1",Universitario Completo,0,Si,Si,No
ID_CLIENTE_2972,52,25,43000,91380,3,"1,0",Secundario Completo,165,No,No,Si
ID_CLIENTE_2973,31,7,38000,92182,1,"1,8",Secundario Completo,182,No,No,Si
ID_CLIENTE_2974,47,22,82000,92084,1,"2,9",Secundario Incompleto,276,No,No,Si
ID_CLIENTE_2975,42,18,52000,95008,4,"1,9",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2976,57,33,43000,91016,3,"1,5",Secundario Incompleto,168,No,No,No
ID_CLIENTE_2977,33,8,82000,95747,1,"2,6",Secundario Completo,0,No,Si,Si
ID_CLIENTE_2978,35,10,161000,94109,1,"4,1",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_2979,56,30,24000,94550,2,"0,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_2980,57,32,102000,90210,1,"2,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2981,25,-1,53000,94305,3,"2,4",Secundario Completo,0,No,No,No
ID_CLIENTE_2982,53,28,85000,92037,1,"1,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_2983,59,33,111000,95120,3,"4,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2984,56,32,90000,95054,2,"0,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2985,54,28,94000,92709,2,"1,1",Secundario Incompleto,188,No,No,No
ID_CLIENTE_2986,48,23,63000,94606,4,"3,6",Universitario Completo,0,No,No,No
ID_CLIENTE_2987,55,30,153000,94305,2,"2,8",Secundario Completo,0,Si,Si,Si
ID_CLIENTE_2988,33,7,39000,92037,2,"2,0",Universitario Completo,0,No,No,No
ID_CLIENTE_2989,46,21,205000,95762,2,"8,8",Secundario Incompleto,181,No,Si,Si
ID_CLIENTE_2990,42,18,142000,93106,1,"3,4",Secundario Incompleto,496,No,No,Si
ID_CLIENTE_2991,49,25,163000,94608,2,"0,4",Secundario Incompleto,0,No,Si,No
ID_CLIENTE_2992,42,17,113000,93014,3,"1,0",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_2993,46,21,64000,92104,1,"2,9",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2994,65,40,20000,92647,3,"0,1",Universitario Completo,0,No,No,No
ID_CLIENTE_2995,50,24,179000,94025,1,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_2996,54,24,91000,91101,2,"4,5",Universitario Completo,90,No,No,Si
ID_CLIENTE_2997,42,18,103000,91367,1,"3,33",Secundario Incompleto,0,Si,Si,Si
ID_CLIENTE_2998,57,33,80000,95053,4,"1,6",Secundario Completo,0,No,No,No
ID_CLIENTE_2999,61,35,38000,93106,2,"0,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_3000,60,34,44000,94143,1,"0,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_3001,40,14,164000,94720,1,"4,3",Secundario Completo,0,Si,No,No
ID_CLIENTE_3002,33,7,81000,92647,3,"1,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_3003,37,13,95000,90095,2,"1,7",Secundario Completo,83,No,No,No
ID_CLIENTE_3004,52,28,44000,90747,3,"1,9",Secundario Completo,0,No,No,No
ID_CLIENTE_3005,33,7,88000,94583,3,"1,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_3006,62,36,148000,94111,3,"7,0",Secundario Completo,0,Si,No,Si
ID_CLIENTE_3007,62,37,169000,95014,3,"5,0",Secundario Completo,184,Si,No,Si
ID_CLIENTE_3008,63,37,11000,91711,1,"0,8",Secundario Completo,102,No,No,No
ID_CLIENTE_3009,55,25,92000,94550,1,"3,0",Universitario Completo,158,No,No,No
ID_CLIENTE_3010,33,9,74000,92120,3,"2,6",Secundario Completo,0,No,No,Si
ID_CLIENTE_3011,25,1,72000,94301,3,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_3012,55,31,63000,95616,3,"2,67",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_3013,29,3,172000,92373,2,"4,5",Secundario Incompleto,415,No,No,Si
ID_CLIENTE_3014,45,21,183000,90029,2,"1,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_3015,60,34,40000,91311,1,"2,5",Universitario Completo,166,No,No,Si
ID_CLIENTE_3016,44,18,68000,92673,4,"2,9",Secundario Incompleto,0,No,Si,No
ID_CLIENTE_3017,48,23,78000,91423,4,"3,6",Universitario Completo,0,No,No,Si
ID_CLIENTE_3018,57,32,68000,90041,2,"3,7",Secundario Incompleto,184,No,No,No
ID_CLIENTE_3019,58,32,49000,94005,1,"1,4",Secundario Incompleto,99,No,No,Si
ID_CLIENTE_3020,58,33,39000,94132,2,"2,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_3021,44,20,151000,95193,1,"3,5",Secundario Incompleto,392,No,No,Si
ID_CLIENTE_3022,54,28,159000,90245,2,"0,5",Secundario Incompleto,461,No,No,Si
ID_CLIENTE_3023,59,33,89000,94608,4,"1,9",Secundario Completo,0,No,No,Si
ID_CLIENTE_3024,63,37,105000,92694,4,"1,7",Universitario Completo,244,No,No,No
ID_CLIENTE_3025,61,35,78000,90840,2,"2,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_3026,58,32,128000,94609,2,"2,7",Secundario Incompleto,344,No,No,No
ID_CLIENTE_3027,44,20,81000,90254,4,"0,8",Secundario Incompleto,228,No,No,No
ID_CLIENTE_3028,53,29,50000,93305,4,"0,1",Universitario Completo,152,No,No,Si
ID_CLIENTE_3029,63,39,38000,92624,3,"0,1",Universitario Completo,178,No,No,Si
ID_CLIENTE_3030,41,17,119000,94960,2,"6,1",Secundario Incompleto,263,No,Si,Si
ID_CLIENTE_3031,50,26,110000,94509,3,"1,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_3032,51,25,29000,90212,1,"1,4",Universitario Completo,102,No,No,No
ID_CLIENTE_3033,47,22,19000,94590,1,"0,4",Universitario Completo,0,No,No,Si
ID_CLIENTE_3034,43,19,130000,90630,2,"4,7",Universitario Completo,221,Si,No,No
ID_CLIENTE_3035,46,21,38000,90024,1,"2,4",Secundario Incompleto,130,No,No,Si
ID_CLIENTE_3036,50,24,31000,95054,1,"0,3",Universitario Completo,0,No,No,No
ID_CLIENTE_3037,33,9,14000,91320,4,"0,7",Secundario Completo,105,No,No,Si
ID_CLIENTE_3038,27,2,158000,95060,3,"0,4",Secundario Completo,0,Si,No,Si
ID_CLIENTE_3039,34,8,39000,92124,4,"0,2",Secundario Incompleto,115,No,No,Si
ID_CLIENTE_3040,34,9,141000,95616,2,"4,9",Universitario Completo,0,Si,No,No
ID_CLIENTE_3041,28,2,33000,95814,3,"1,0",Secundario Incompleto,167,No,No,Si
ID_CLIENTE_3042,29,5,92000,95006,2,"0,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_3043,52,26,78000,94301,3,"3,0",Secundario Completo,0,No,No,No
ID_CLIENTE_3044,47,22,42000,91754,3,"2,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_3045,41,16,15000,94124,2,"0,3",Secundario Completo,83,No,No,No
ID_CLIENTE_3046,58,32,48000,91768,1,"2,8",Secundario Completo,0,No,No,Si
